year,month,genre,duration,first country,second country,Is second country,first language,second language,Is second language,production company,budget,first actor age,first actor amount of movies,first actor gender,second actor age,second actor amount of movies,second actor gender,director amount of movies,average rating
1969.0,5.0,1472.0,101,1.0,-1.0,0,1.0,-1.0,0,390.0,750000.0,29.0,45.0,1.0,33.0,8.0,2.0,27.0,6.8
1969.0,5.0,134.0,95,1.0,-1.0,0,1.0,-1.0,0,1187.0,96000.0,36.0,15.0,1.0,35.0,1.0,2.0,11.0,5.3
1969.0,9.0,1489.0,129,13.0,4.0,1,9.0,14.0,1,226.0,3000000.0,25.0,4.0,1.0,25.0,5.0,1.0,22.0,6.9
1969.0,2.0,1107.0,139,1.0,-1.0,0,1.0,-1.0,0,256.0,6300000.0,54.0,64.0,1.0,61.0,17.0,2.0,15.0,7.3
1969.0,2.0,527.0,95,2.0,-1.0,0,1.0,-1.0,0,11676.0,3000000.0,29.0,42.0,1.0,19.0,6.0,2.0,36.0,5.8
1969.0,2.0,1240.0,123,4.0,13.0,1,3.0,-1.0,0,417.0,1600000.0,26.0,84.0,2.0,36.0,58.0,1.0,18.0,7.0
1969.0,10.0,1103.0,96,2.0,-1.0,0,1.0,3.0,1,1705.0,6370000.0,61.0,27.0,1.0,44.0,42.0,1.0,28.0,5.4
1969.0,3.0,1213.0,92,1.0,-1.0,0,1.0,-1.0,0,1184.0,750000.0,41.0,34.0,1.0,35.0,6.0,2.0,21.0,7.5
1969.0,5.0,1100.0,149,1.0,-1.0,0,1.0,-1.0,0,6.0,20000000.0,35.0,41.0,2.0,40.0,1.0,1.0,5.0,7.0
1969.0,1.0,1572.0,113,1.0,8.0,1,1.0,-1.0,0,2136.0,500000.0,32.0,6.0,2.0,22.0,3.0,1.0,36.0,7.0
1969.0,12.0,1572.0,143,1.0,-1.0,0,1.0,5.0,1,1165.0,4000000.0,41.0,8.0,1.0,42.0,8.0,2.0,55.0,6.3
1970.0,12.0,680.0,116,1.0,17.0,1,1.0,5.0,1,6.0,2500000.0,40.0,48.0,1.0,36.0,41.0,2.0,29.0,7.0
1969.0,8.0,2000.0,108,13.0,4.0,1,1.0,9.0,1,1441.0,273079.58999999997,35.0,18.0,1.0,30.0,10.0,2.0,36.0,6.8
1969.0,10.0,38.0,119,1.0,-1.0,0,1.0,5.0,1,5.0,7115000.0,62.0,128.0,1.0,44.0,45.0,1.0,25.0,6.7
1969.0,5.0,1472.0,97,8.0,-1.0,0,3.0,-1.0,0,1193.0,78552.76849199999,22.0,1.0,2.0,36.0,1.0,1.0,5.0,5.3
1969.0,12.0,1060.0,93,1.0,-1.0,0,1.0,-1.0,0,2136.0,2700000.0,48.0,23.0,1.0,27.0,3.0,2.0,8.0,6.1
1968.0,8.0,42.0,158,2.0,-1.0,0,1.0,6.0,1,1724.0,7700000.0,43.0,42.0,1.0,38.0,48.0,1.0,9.0,7.7
1969.0,5.0,509.0,120,2.0,-1.0,0,1.0,-1.0,0,3852.0,3000000.0,33.0,6.0,1.0,41.0,26.0,1.0,5.0,6.6
1969.0,9.0,43.0,145,1.0,-1.0,0,1.0,5.0,1,619.0,6244087.0,51.0,54.0,1.0,52.0,39.0,1.0,13.0,7.9
1969.0,9.0,145.0,123,1.0,-1.0,0,1.0,-1.0,0,6.0,5000000.0,44.0,49.0,1.0,39.0,22.0,2.0,10.0,6.0
1969.0,6.0,1517.0,110,20.0,-1.0,0,12.0,-1.0,0,36.0,199485.004,18.0,1.0,1.0,35.0,1.0,2.0,12.0,7.2
1970.0,9.0,1472.0,103,8.0,-1.0,0,1.0,-1.0,0,11693.0,357058.03859999997,28.0,23.0,2.0,35.0,58.0,1.0,4.0,6.1
1970.0,3.0,29.0,171,1.0,-1.0,0,1.0,-1.0,0,258.0,17000000.0,46.0,10.0,1.0,47.0,2.0,1.0,33.0,5.5
1970.0,7.0,533.0,92,2.0,25.0,1,1.0,-1.0,0,11695.0,3000000.0,30.0,6.0,1.0,32.0,40.0,2.0,13.0,5.0
1970.0,3.0,146.0,137,1.0,-1.0,0,1.0,9.0,1,1011.0,10000000.0,57.0,56.0,1.0,53.0,44.0,1.0,21.0,6.6
1970.0,7.0,1894.0,99,2.0,4.0,1,1.0,3.0,1,175.0,360827.96593999997,20.0,6.0,2.0,22.0,1.0,2.0,7.0,6.6
1970.0,11.0,489.0,78,1.0,-1.0,0,1.0,-1.0,0,190.0,4000000.0,66.0,5.0,1.0,51.0,5.0,2.0,9.0,7.1
1972.0,1.0,1912.0,85,1.0,-1.0,0,1.0,-1.0,0,11702.0,110000.0,41.0,17.0,1.0,28.0,1.0,2.0,13.0,5.0
1970.0,11.0,1103.0,121,1.0,-1.0,0,1.0,-1.0,0,1442.0,3716946.0,48.0,26.0,1.0,32.0,20.0,2.0,13.0,7.2
1970.0,1.0,642.0,90,46.0,-1.0,0,1.0,-1.0,0,11704.0,125000.0,36.0,11.0,1.0,26.0,2.0,2.0,12.0,5.0
1970.0,4.0,39.0,95,1.0,-1.0,0,1.0,-1.0,0,5.0,3000000.0,36.0,12.0,1.0,48.0,11.0,2.0,11.0,6.1
1970.0,6.0,1100.0,109,1.0,-1.0,0,1.0,-1.0,0,5.0,900000.0,26.0,1.0,2.0,20.0,1.0,2.0,19.0,6.2
1970.0,10.0,1905.0,84,1.0,-1.0,0,1.0,-1.0,0,3883.0,325000.0,64.0,36.0,1.0,41.0,3.0,2.0,2.0,2.6
1970.0,9.0,1872.0,82,2.0,-1.0,0,1.0,-1.0,0,6091.0,20000.0,39.0,1.0,1.0,28.0,2.0,2.0,15.0,4.2
1970.0,10.0,1472.0,118,1.0,-1.0,0,1.0,-1.0,0,334.0,5500000.0,40.0,1.0,1.0,33.0,1.0,1.0,19.0,7.6
1970.0,10.0,1123.0,105,1.0,-1.0,0,1.0,-1.0,0,1.0,5600000.0,22.0,6.0,1.0,21.0,8.0,2.0,36.0,7.0
1970.0,7.0,66.0,89,1.0,-1.0,0,1.0,-1.0,0,48.0,350000.0,27.0,13.0,1.0,33.0,4.0,2.0,7.0,5.1
1969.0,12.0,593.0,105,2.0,-1.0,0,1.0,-1.0,0,5880.0,1500000.0,60.0,42.0,1.0,48.0,20.0,1.0,10.0,5.8
1970.0,2.0,1107.0,122,1.0,-1.0,0,1.0,9.0,1,4.0,18000000.0,36.0,27.0,1.0,51.0,14.0,1.0,19.0,7.1
1970.0,7.0,1059.0,111,1.0,-1.0,0,1.0,5.0,1,2.0,4000000.0,63.0,128.0,1.0,51.0,15.0,1.0,25.0,6.9
1970.0,9.0,38.0,102,1.0,-1.0,0,1.0,23.0,1,11711.0,4500000.0,34.0,20.0,1.0,45.0,27.0,1.0,26.0,6.0
1970.0,1.0,1472.0,113,13.0,4.0,1,9.0,3.0,1,2138.0,750000.0,40.0,49.0,1.0,24.0,20.0,2.0,18.0,8.0
1970.0,5.0,84.0,97,1.0,-1.0,0,1.0,-1.0,0,1408.0,1200000.0,37.0,4.0,1.0,40.0,4.0,1.0,3.0,6.5
1970.0,2.0,944.0,139,2.0,1.0,1,1.0,-1.0,0,3.0,5204249.50875,40.0,37.0,1.0,56.0,31.0,1.0,19.0,6.9
1970.0,7.0,1872.0,91,2.0,-1.0,0,1.0,-1.0,0,48.0,500000.0,59.0,49.0,1.0,29.0,4.0,2.0,15.0,5.6
1969.0,8.0,1231.0,93,1.0,-1.0,0,1.0,-1.0,0,45.0,2000000.0,50.0,21.0,2.0,29.0,1.0,1.0,1.0,4.6
1970.0,6.0,1101.0,136,1.0,-1.0,0,1.0,6.0,1,1727.0,25000000.0,35.0,18.0,2.0,45.0,45.0,1.0,37.0,6.1
1970.0,5.0,1060.0,106,8.0,-1.0,0,3.0,-1.0,0,6093.0,198365.577,40.0,2.0,2.0,26.0,1.0,2.0,4.0,4.2
1970.0,5.0,1472.0,98,1.0,-1.0,0,1.0,-1.0,0,2806.0,1600000.0,33.0,39.0,1.0,31.0,37.0,2.0,11.0,7.5
1971.0,8.0,1894.0,112,13.0,4.0,1,1.0,9.0,1,2137.0,1000000.0,37.0,12.0,1.0,59.0,15.0,1.0,18.0,6.7
1970.0,2.0,1472.0,90,8.0,-1.0,0,1.0,-1.0,0,11731.0,69031.220796,35.0,2.0,1.0,30.0,1.0,1.0,5.0,7.2
1970.0,10.0,1559.0,103,1.0,-1.0,0,1.0,46.0,1,6097.0,8000000.0,39.0,19.0,1.0,31.0,5.0,2.0,26.0,6.9
1970.0,1.0,103.0,90,1.0,-1.0,0,1.0,-1.0,0,859.0,150000.0,59.0,15.0,1.0,46.0,20.0,1.0,25.0,3.3
1970.0,3.0,1490.0,97,1.0,-1.0,0,1.0,-1.0,0,3885.0,750000.0,46.0,2.0,1.0,48.0,3.0,2.0,5.0,6.4
1970.0,3.0,1472.0,97,1.0,-1.0,0,1.0,-1.0,0,3.0,4000000.0,54.0,50.0,1.0,27.0,11.0,2.0,28.0,6.6
1970.0,12.0,1572.0,107,1.0,-1.0,0,1.0,-1.0,0,140.0,106000.0,35.0,14.0,1.0,52.0,1.0,1.0,20.0,6.8
1970.0,6.0,542.0,144,1.0,-1.0,0,1.0,3.0,1,1.0,4000000.0,40.0,48.0,1.0,48.0,19.0,1.0,9.0,7.6
1970.0,2.0,1243.0,120,1.0,-1.0,0,1.0,11.0,1,5.0,6095000.0,35.0,15.0,2.0,53.0,15.0,1.0,36.0,6.3
1970.0,5.0,1103.0,112,1.0,-1.0,0,1.0,-1.0,0,11741.0,1950000.0,29.0,25.0,1.0,45.0,7.0,2.0,11.0,7.0
1971.0,1.0,590.0,125,2.0,1.0,1,1.0,-1.0,0,1194.0,11000000.0,38.0,76.0,1.0,39.0,34.0,1.0,5.0,7.2
1970.0,6.0,1240.0,102,1.0,-1.0,0,1.0,-1.0,0,11746.0,3500000.0,59.0,16.0,1.0,34.0,2.0,1.0,35.0,6.8
1970.0,3.0,529.0,139,1.0,-1.0,0,1.0,-1.0,0,334.0,15000000.0,33.0,33.0,1.0,29.0,33.0,2.0,14.0,7.6
1970.0,7.0,1557.0,100,1.0,-1.0,0,1.0,-1.0,0,4.0,2200000.0,31.0,7.0,2.0,29.0,21.0,1.0,29.0,6.9
1970.0,5.0,1107.0,116,1.0,-1.0,0,1.0,4.0,1,2715.0,3500000.0,35.0,58.0,1.0,32.0,32.0,1.0,36.0,7.4
1971.0,2.0,68.0,203,40.0,4.0,1,52.0,-1.0,0,563.0,1108.8000000000002,40.0,7.0,1.0,40.0,7.0,1.0,20.0,8.4
1970.0,5.0,1512.0,124,1.0,-1.0,0,1.0,-1.0,0,11757.0,11000000.0,40.0,51.0,1.0,40.0,37.0,1.0,26.0,6.9
1970.0,10.0,2046.0,106,1.0,-1.0,0,1.0,-1.0,0,334.0,5000000.0,46.0,25.0,1.0,42.0,35.0,2.0,3.0,7.1
1971.0,3.0,892.0,123,2.0,-1.0,0,1.0,3.0,1,6099.0,2220479.7904,37.0,9.0,1.0,35.0,21.0,2.0,19.0,7.1
1970.0,6.0,1060.0,94,1.0,-1.0,0,1.0,9.0,1,5.0,5385000.0,78.0,11.0,2.0,64.0,8.0,1.0,2.0,4.4
1970.0,1.0,146.0,95,1.0,-1.0,0,1.0,-1.0,0,1187.0,350000.0,37.0,15.0,1.0,42.0,4.0,1.0,11.0,5.4
1970.0,7.0,909.0,100,2.0,9.0,1,1.0,-1.0,0,558.0,1387799.869,27.0,5.0,1.0,39.0,1.0,2.0,20.0,5.1
1970.0,10.0,1563.0,96,2.0,1.0,1,1.0,-1.0,0,3759.0,1500000.0,42.0,4.0,1.0,47.0,5.0,2.0,1.0,5.9
1970.0,6.0,1096.0,129,1.0,-1.0,0,1.0,-1.0,0,4.0,10000000.0,28.0,17.0,2.0,49.0,37.0,1.0,38.0,6.4
1970.0,1.0,1103.0,113,1.0,-1.0,0,1.0,-1.0,0,5.0,11000000.0,38.0,37.0,2.0,33.0,21.0,1.0,23.0,5.7
1970.0,3.0,953.0,172,1.0,-1.0,0,1.0,6.0,1,5.0,12000000.0,43.0,22.0,1.0,58.0,15.0,1.0,14.0,7.9
1970.0,6.0,1231.0,105,2.0,-1.0,0,1.0,-1.0,0,2139.0,1040849.90175,31.0,11.0,1.0,27.0,5.0,1.0,3.0,6.9
1970.0,1.0,527.0,125,2.0,1.0,1,1.0,11.0,1,1186.0,10000000.0,39.0,4.0,1.0,48.0,60.0,1.0,25.0,7.1
1970.0,3.0,680.0,114,1.0,17.0,1,1.0,5.0,1,334.0,4000000.0,63.0,128.0,1.0,32.0,3.0,1.0,41.0,6.8
1970.0,12.0,1557.0,206,2.0,-1.0,0,1.0,-1.0,0,1.0,15000000.0,53.0,69.0,1.0,57.0,33.0,1.0,17.0,7.4
1970.0,3.0,486.0,105,1.0,-1.0,0,1.0,-1.0,0,6.0,4500000.0,34.0,58.0,1.0,27.0,8.0,2.0,69.0,4.6
1970.0,8.0,1472.0,89,1.0,-1.0,0,1.0,-1.0,0,75.0,150000.0,25.0,3.0,2.0,25.0,5.0,2.0,6.0,5.4
1970.0,10.0,944.0,171,32.0,95.0,1,46.0,-1.0,0,21.0,30000000.0,42.0,4.0,1.0,33.0,2.0,2.0,6.0,5.6
1971.0,10.0,1565.0,86,1.0,-1.0,0,1.0,-1.0,0,390.0,777000.0,40.0,38.0,1.0,52.0,34.0,1.0,6.0,6.7
1970.0,9.0,147.0,145,1.0,-1.0,0,1.0,-1.0,0,1194.0,6250000.0,37.0,76.0,1.0,47.0,30.0,1.0,30.0,6.7
1970.0,11.0,138.0,144,5.0,1.0,1,1.0,4.0,1,5.0,25000000.0,51.0,14.0,1.0,60.0,7.0,1.0,44.0,7.5
1970.0,2.0,1472.0,110,1.0,-1.0,0,1.0,-1.0,0,11786.0,25000.0,22.0,13.0,1.0,24.0,1.0,2.0,14.0,6.2
1970.0,3.0,1557.0,115,1.0,-1.0,0,1.0,-1.0,0,4.0,4800000.0,45.0,49.0,1.0,40.0,22.0,2.0,15.0,5.5
1970.0,10.0,68.0,134,13.0,95.0,1,1.0,-1.0,0,131.0,25000000.0,45.0,38.0,1.0,41.0,42.0,1.0,3.0,7.3
1970.0,6.0,1060.0,100,1.0,-1.0,0,1.0,-1.0,0,3.0,1000000.0,37.0,4.0,1.0,43.0,2.0,2.0,5.0,6.6
1970.0,1.0,1060.0,82,1.0,-1.0,0,1.0,-1.0,0,11793.0,1000000.0,36.0,28.0,1.0,74.0,5.0,2.0,14.0,6.6
1969.0,11.0,1557.0,131,2.0,-1.0,0,1.0,6.0,1,2810.0,1600000.0,35.0,26.0,1.0,31.0,55.0,1.0,19.0,7.2
1970.0,3.0,1472.0,113,1.0,-1.0,0,1.0,-1.0,0,1.0,7000000.0,23.0,2.0,1.0,22.0,1.0,2.0,19.0,7.0
1970.0,4.0,1243.0,105,1.0,-1.0,0,1.0,-1.0,0,11795.0,1700000.0,45.0,20.0,1.0,55.0,12.0,1.0,4.0,6.0
1971.0,11.0,1127.0,98,1.0,-1.0,0,1.0,-1.0,0,11797.0,679000.0,24.0,2.0,1.0,24.0,2.0,1.0,3.0,5.9
1971.0,8.0,1159.0,94,2.0,-1.0,0,1.0,16.0,1,6108.0,416339.9607,60.0,49.0,1.0,66.0,40.0,1.0,7.0,7.1
1971.0,3.0,1542.0,122,10.0,-1.0,0,8.0,-1.0,0,1736.0,41095.511999999995,29.0,38.0,1.0,29.0,124.0,1.0,23.0,8.5
1971.0,3.0,1060.0,88,2.0,-1.0,0,1.0,-1.0,0,3890.0,100000.0,32.0,14.0,1.0,28.0,4.0,1.0,1.0,7.6
1971.0,10.0,115.0,99,1.0,-1.0,0,1.0,-1.0,0,3.0,3000000.0,41.0,51.0,1.0,34.0,11.0,2.0,41.0,6.4
1971.0,10.0,1993.0,131,1.0,-1.0,0,1.0,-1.0,0,6.0,6500000.0,41.0,5.0,1.0,49.0,1.0,1.0,39.0,7.2
1970.0,10.0,1472.0,82,27.0,20.0,1,12.0,-1.0,0,5617.0,137460.0,38.0,11.0,2.0,23.0,2.0,1.0,5.0,5.5
1971.0,12.0,489.0,117,1.0,-1.0,0,1.0,6.0,1,23.0,20000000.0,46.0,12.0,2.0,54.0,8.0,1.0,33.0,7.1
1971.0,2.0,146.0,95,46.0,1.0,1,1.0,-1.0,0,75.0,125000.0,27.0,2.0,2.0,22.0,19.0,2.0,17.0,5.9
1971.0,5.0,2046.0,110,1.0,-1.0,0,1.0,5.0,1,502.0,4800000.0,64.0,128.0,1.0,54.0,15.0,1.0,51.0,7.2
1971.0,3.0,1894.0,82,1.0,-1.0,0,1.0,-1.0,0,11804.0,56000.0,51.0,2.0,1.0,37.0,7.0,2.0,4.0,2.8
1971.0,4.0,1872.0,97,2.0,-1.0,0,1.0,-1.0,0,696.0,113799.58925799999,51.0,3.0,1.0,18.0,3.0,2.0,6.0,6.4
1971.0,4.0,1180.0,137,2.0,1.0,1,1.0,3.0,1,11810.0,750000.0,22.0,1.0,2.0,31.0,1.0,1.0,19.0,6.8
1971.0,10.0,1060.0,91,1.0,-1.0,0,1.0,5.0,1,48.0,900000.0,63.0,73.0,2.0,54.0,39.0,1.0,12.0,6.0
1971.0,6.0,1193.0,89,2.0,-1.0,0,1.0,-1.0,0,31.0,346949.96725,58.0,25.0,1.0,45.0,21.0,1.0,41.0,6.2
1971.0,12.0,1060.0,90,2.0,-1.0,0,1.0,-1.0,0,31.0,263681.97511,58.0,25.0,1.0,45.0,21.0,1.0,41.0,6.2
1971.0,9.0,1241.0,136,2.0,1.0,1,1.0,-1.0,0,2.0,2200000.0,28.0,45.0,1.0,49.0,7.0,1.0,13.0,8.3
1970.0,6.0,1490.0,93,1.0,-1.0,0,1.0,-1.0,0,11818.0,64000.0,45.0,7.0,1.0,37.0,1.0,1.0,5.0,5.8
1972.0,5.0,581.0,182,95.0,-1.0,0,11.0,-1.0,0,21.0,70000000.0,31.0,3.0,1.0,43.0,3.0,1.0,6.0,6.5
1971.0,9.0,1472.0,97,1.0,2.0,1,1.0,-1.0,0,176.0,400000.0,37.0,41.0,2.0,36.0,1.0,1.0,3.0,6.1
1971.0,12.0,41.0,120,2.0,-1.0,0,1.0,6.0,1,418.0,7200000.0,41.0,51.0,1.0,31.0,7.0,2.0,18.0,6.6
1971.0,1.0,115.0,102,1.0,-1.0,0,1.0,-1.0,0,508.0,4000000.0,41.0,48.0,1.0,29.0,4.0,1.0,29.0,7.7
1971.0,11.0,239.0,98,1.0,-1.0,0,1.0,-1.0,0,5.0,2500000.0,43.0,22.0,1.0,49.0,11.0,2.0,11.0,6.3
1971.0,12.0,1479.0,181,1.0,-1.0,0,1.0,16.0,1,1186.0,9000000.0,36.0,7.0,1.0,43.0,1.0,2.0,23.0,8.0
1971.0,6.0,1472.0,102,8.0,-1.0,0,1.0,-1.0,0,6118.0,879949.699572,24.0,2.0,1.0,28.0,3.0,1.0,7.0,6.6
1971.0,3.0,103.0,104,1.0,-1.0,0,1.0,3.0,1,6119.0,1800000.0,41.0,48.0,1.0,39.0,24.0,1.0,19.0,7.7
1971.0,4.0,115.0,112,2.0,-1.0,0,1.0,-1.0,0,254.0,1040849.90175,38.0,76.0,1.0,40.0,8.0,1.0,10.0,7.4
1971.0,9.0,1557.0,116,2.0,-1.0,0,1.0,-1.0,0,175.0,1000000.0,31.0,25.0,2.0,37.0,26.0,1.0,32.0,7.3
1971.0,10.0,2021.0,89,1.0,-1.0,0,1.0,-1.0,0,1442.0,2000000.0,55.0,62.0,1.0,39.0,2.0,1.0,12.0,6.4
1971.0,4.0,1103.0,91,1.0,-1.0,0,1.0,-1.0,0,11842.0,1200000.0,75.0,5.0,2.0,23.0,6.0,1.0,11.0,7.9
1971.0,7.0,29.0,109,1.0,-1.0,0,1.0,-1.0,0,3.0,6000000.0,39.0,34.0,1.0,26.0,5.0,2.0,28.0,6.3
1971.0,9.0,148.0,111,2.0,1.0,1,1.0,-1.0,0,1719.0,1600000.0,33.0,55.0,1.0,25.0,14.0,2.0,3.0,6.3
1971.0,4.0,1575.0,111,1.0,-1.0,0,1.0,-1.0,0,11848.0,1000000.0,20.0,21.0,1.0,24.0,1.0,2.0,1.0,7.9
1971.0,2.0,1060.0,81,27.0,-1.0,0,64.0,-1.0,0,293.0,58000.0,26.0,33.0,1.0,55.0,1.0,1.0,4.0,5.0
1971.0,9.0,1327.0,114,1.0,-1.0,0,1.0,-1.0,0,2.0,2500000.0,34.0,34.0,2.0,36.0,58.0,1.0,16.0,7.1
1969.0,12.0,577.0,158,13.0,95.0,1,11.0,9.0,1,8.0,10000000.0,39.0,51.0,1.0,53.0,28.0,1.0,6.0,7.0
1971.0,10.0,1472.0,108,1.0,-1.0,0,1.0,5.0,1,11853.0,1000000.0,45.0,14.0,2.0,39.0,1.0,1.0,4.0,6.4
1971.0,12.0,1557.0,118,1.0,-1.0,0,1.0,-1.0,0,3.0,1300000.0,20.0,21.0,1.0,22.0,50.0,1.0,15.0,8.0
1971.0,6.0,29.0,106,1.0,-1.0,0,1.0,3.0,1,334.0,7573797.0,41.0,23.0,1.0,39.0,2.0,1.0,8.0,6.8
1971.0,8.0,1526.0,89,1.0,-1.0,0,1.0,-1.0,0,4.0,180000.0,34.0,3.0,2.0,34.0,1.0,1.0,9.0,6.4
1971.0,10.0,579.0,120,1.0,14.0,1,1.0,-1.0,0,612.0,11000000.0,55.0,62.0,1.0,51.0,30.0,1.0,4.0,6.1
1971.0,2.0,1060.0,108,1.0,-1.0,0,1.0,-1.0,0,5.0,1340000.0,33.0,32.0,1.0,31.0,1.0,2.0,1.0,7.0
1971.0,11.0,944.0,140,2.0,1.0,1,1.0,-1.0,0,3.0,3100000.0,29.0,8.0,1.0,26.0,4.0,2.0,21.0,7.4
1971.0,12.0,591.0,104,1.0,-1.0,0,1.0,-1.0,0,11861.0,2000000.0,41.0,37.0,1.0,65.0,8.0,1.0,12.0,6.8
1971.0,11.0,1103.0,103,2.0,-1.0,0,1.0,-1.0,0,149.0,1000000.0,13.0,7.0,1.0,12.0,2.0,2.0,6.0,7.6
1971.0,12.0,1103.0,114,1.0,-1.0,0,1.0,-1.0,0,6098.0,900000.0,41.0,18.0,2.0,36.0,8.0,1.0,9.0,7.3
1971.0,3.0,1231.0,95,16.0,19.0,1,31.0,-1.0,0,3896.0,1850000.0,27.0,10.0,2.0,25.0,17.0,1.0,9.0,6.5
1970.0,4.0,1068.0,91,1.0,-1.0,0,1.0,-1.0,0,1726.0,5000.0,25.0,6.0,1.0,26.0,3.0,1.0,13.0,6.7
1971.0,7.0,1299.0,92,2.0,-1.0,0,1.0,-1.0,0,48.0,700000.0,49.0,26.0,1.0,54.0,18.0,1.0,15.0,5.2
1971.0,1.0,1575.0,107,2.0,-1.0,0,1.0,6.0,1,11866.0,5000000.0,39.0,33.0,1.0,38.0,2.0,2.0,23.0,6.8
1971.0,11.0,944.0,183,2.0,-1.0,0,1.0,3.0,1,2735.0,9000000.0,36.0,2.0,1.0,32.0,6.0,2.0,14.0,7.2
1971.0,8.0,1526.0,95,1.0,-1.0,0,1.0,-1.0,0,3885.0,900000.0,30.0,4.0,1.0,49.0,3.0,2.0,5.0,5.7
1971.0,11.0,1903.0,79,17.0,1.0,1,1.0,-1.0,0,11872.0,250000.0,39.0,14.0,2.0,45.0,14.0,1.0,3.0,3.5
1971.0,8.0,1060.0,88,2.0,-1.0,0,1.0,-1.0,0,175.0,124901.98821,55.0,4.0,1.0,66.0,2.0,2.0,2.0,6.2
1971.0,10.0,1572.0,109,2.0,9.0,1,1.0,-1.0,0,11873.0,616269.4304,52.0,34.0,1.0,31.0,1.0,1.0,17.0,7.7
1971.0,12.0,1472.0,110,1.0,-1.0,0,1.0,-1.0,0,11876.0,1645000.0,31.0,42.0,1.0,28.0,1.0,2.0,10.0,7.1
1972.0,5.0,1530.0,105,1.0,-1.0,0,1.0,-1.0,0,3858.0,1300000.0,38.0,41.0,2.0,24.0,6.0,1.0,6.0,5.8
1971.0,9.0,68.0,97,1.0,-1.0,0,1.0,-1.0,0,11888.0,900000.0,34.0,22.0,1.0,28.0,10.0,1.0,54.0,6.0
1971.0,9.0,2046.0,100,13.0,4.0,1,9.0,-1.0,0,226.0,245000.0,46.0,27.0,1.0,29.0,3.0,1.0,15.0,5.7
1970.0,1.0,1872.0,95,2.0,-1.0,0,1.0,-1.0,0,175.0,277559.9738,48.0,60.0,1.0,22.0,4.0,1.0,30.0,6.2
1971.0,10.0,115.0,100,1.0,-1.0,0,1.0,-1.0,0,1.0,1125000.0,29.0,14.0,1.0,42.0,4.0,1.0,5.0,6.6
1971.0,10.0,2046.0,95,1.0,-1.0,0,1.0,-1.0,0,122.0,1190000.0,55.0,50.0,1.0,34.0,3.0,2.0,53.0,6.2
1972.0,3.0,1563.0,89,1.0,-1.0,0,1.0,-1.0,0,6.0,1000000.0,36.0,31.0,1.0,30.0,2.0,1.0,2.0,6.7
1971.0,9.0,1060.0,87,1.0,-1.0,0,1.0,-1.0,0,2814.0,1850000.0,33.0,10.0,1.0,69.0,3.0,1.0,1.0,5.3
1971.0,12.0,1060.0,85,9.0,-1.0,0,1.0,-1.0,0,2815.0,61626.94304,26.0,3.0,1.0,24.0,6.0,2.0,8.0,5.9
1971.0,2.0,1243.0,113,2.0,1.0,1,1.0,-1.0,0,565.0,3251794.0,34.0,33.0,1.0,21.0,14.0,2.0,13.0,7.5
1971.0,10.0,1472.0,102,1.0,-1.0,0,1.0,-1.0,0,11915.0,850000.0,23.0,1.0,1.0,43.0,15.0,1.0,14.0,7.2
1971.0,3.0,115.0,99,1.0,-1.0,0,1.0,-1.0,0,11918.0,1585000.0,33.0,7.0,1.0,32.0,4.0,1.0,12.0,7.2
1971.0,9.0,1060.0,90,19.0,-1.0,0,31.0,-1.0,0,2128.0,1480000.0,33.0,1.0,2.0,38.0,1.0,2.0,16.0,5.9
1971.0,11.0,1872.0,85,1.0,-1.0,0,1.0,-1.0,0,11923.0,265000.0,30.0,2.0,1.0,35.0,1.0,2.0,2.0,4.3
1972.0,11.0,1476.0,141,1.0,-1.0,0,1.0,-1.0,0,3.0,4000000.0,45.0,2.0,1.0,63.0,2.0,1.0,2.0,7.6
1972.0,4.0,593.0,101,2.0,-1.0,0,1.0,-1.0,0,6096.0,2500000.0,16.0,1.0,2.0,37.0,2.0,1.0,1.0,5.8
1972.0,4.0,944.0,103,2.0,4.0,1,1.0,5.0,1,131.0,2500000.0,47.0,42.0,1.0,37.0,66.0,1.0,32.0,5.8
1972.0,3.0,1193.0,144,13.0,1.0,1,1.0,9.0,1,185.0,2750000.0,47.0,41.0,1.0,31.0,5.0,2.0,25.0,7.2
1972.0,6.0,1164.0,91,1.0,-1.0,0,1.0,-1.0,0,6140.0,150000.0,32.0,9.0,1.0,26.0,1.0,2.0,1.0,4.1
1973.0,1.0,1243.0,87,46.0,1.0,1,1.0,-1.0,0,3903.0,200000.0,24.0,19.0,2.0,25.0,2.0,2.0,12.0,5.6
1972.0,5.0,1698.0,93,1.0,-1.0,0,1.0,-1.0,0,48.0,500000.0,48.0,4.0,1.0,27.0,4.0,2.0,2.0,5.7
1972.0,1.0,1240.0,88,1.0,-1.0,0,1.0,-1.0,0,48.0,600000.0,24.0,23.0,2.0,36.0,50.0,1.0,26.0,6.0
1972.0,9.0,1542.0,124,1.0,-1.0,0,1.0,6.0,1,55.0,6000000.0,26.0,11.0,2.0,30.0,28.0,1.0,5.0,7.8
1972.0,12.0,1231.0,110,13.0,4.0,1,1.0,9.0,1,158.0,5000000.0,51.0,43.0,1.0,53.0,41.0,1.0,34.0,6.5
1971.0,10.0,115.0,120,4.0,13.0,1,1.0,-1.0,0,1428.0,2700000.0,38.0,58.0,1.0,39.0,34.0,1.0,27.0,6.7
