imdb_title_id,director_id,movies_number
tt0021657,nm0782682,57
tt0021659,nm0629243,10
tt0021668,nm0532187,6
tt0021673,nm0215877,54
tt0021681,nm0777579,3
tt0021684,nm0825596,10
tt0021695,nm0000406,73
tt0021697,nm0503777,66
tt0021707,nm0395023,12
tt0021725,nm0782682,57
tt0021730,nm0896542,37
tt0021732,nm0245385,47
tt0021733,nm0532187,6
tt0021735,nm0007973,7
tt0021739,nm0719756,28
tt0021743,nm0665737,2
tt0021746,nm0749484,25
tt0021750,nm0541149,16
tt0021754,nm0514822,24
tt0021756,nm0825596,10
tt0021759,nm0124877,50
tt0021761,nm0806061,8
tt0021764,nm0922327,5
tt0021768,nm0166836,22
tt0021770,nm0001328,41
tt0021772,nm0886754,48
tt0021775,nm0763453,15
tt0021778,nm0064600,26
tt0021780,nm0176699,43
tt0021785,nm0180987,7
tt0021786,nm0275494,14
tt0021793,nm0124877,50
tt0021798,nm0590701,3
tt0021799,nm0001008,31
tt0021807,nm0397678,20
tt0021814,nm0115218,21
tt0021815,nm0577654,7
tt0021818,nm0655065,20
tt0021820,nm0782707,41
tt0021825,nm0176699,43
tt0021826,nm0515979,26
tt0021828,nm0577654,7
tt0021829,nm0503777,66
tt0021836,nm0483944,2
tt0021840,nm0115669,6
tt0021845,nm0377126,5
tt0021847,nm0908234,6
tt0021859,nm0045800,78
tt0021861,nm0112897,10
tt0021865,nm0227020,10
tt0021873,nm0503777,66
tt0021874,nm0502752,54
tt0021879,nm0718469,20
tt0021884,nm0001843,19
tt0021885,nm0113284,43
tt0021889,nm0006276,13
tt0021890,nm0587277,34
tt0021895,nm0247484,13
tt0021900,nm0092915,17
tt0021906,nm0503777,66
tt0021910,nm0002030,57
tt0021917,nm0002031,99
tt0021919,nm0337586,59
tt0021927,nm0064600,26
tt0021928,nm0102643,12
tt0021931,nm0291548,24
tt0021932,nm0498174,21
tt0021933,nm0886754,48
tt0021952,nm0226189,55
tt0021963,nm0806143,3
tt0021966,nm0191899,27
tt0021969,nm0002188,14
tt0021973,nm0046082,4
tt0021978,nm0943758,35
tt0021985,nm0782804,7
tt0021986,nm0568915,15
tt0021988,nm0314351,10
tt0021992,nm0562845,34
tt0022000,nm0564970,18
tt0022001,nm0113284,43
tt0022002,nm0115218,21
tt0022017,nm0655065,20
tt0022021,nm0045800,78
tt0022026,nm0853130,17
tt0022029,nm0782682,57
tt0022034,nm0152834,2
tt0022042,nm0314351,10
tt0022043,nm0578985,10
tt0022046,nm0002179,33
tt0022048,nm0654868,33
tt0022054,nm0226189,55
tt0022056,nm0478441,22
tt0022059,nm0064600,26
tt0022074,nm0523932,39
tt0022080,nm0670643,1
tt0022085,nm0503777,66
tt0022086,nm0533074,3
tt0022100,nm0000485,42
tt0022103,nm0002031,99
tt0022105,nm0331482,4
tt0022111,nm0215877,54
tt0022117,nm0939992,47
tt0022119,nm0908831,23
tt0022120,nm0045800,78
tt0022121,nm0802563,32
tt0022125,nm0466099,16
tt0022134,nm0782707,41
tt0022135,nm0783629,8
tt0022139,nm0920074,60
tt0022149,nm0227020,10
tt0022150,nm0163229,23
tt0022151,nm0012317,10
tt0022153,nm0001008,31
tt0022158,nm0572851,29
tt0022172,nm0833965,25
tt0022173,nm0806143,3
tt0022177,nm0215877,54
tt0022178,nm0007973,7
tt0022180,nm0736610,16
tt0022183,nm0755985,1
tt0022185,nm0257068,1
tt0022191,nm0166836,22
tt0022197,nm0886754,48
tt0022198,nm0939992,47
tt0022204,nm0873193,2
tt0022208,nm0920074,60
tt0022214,nm0411866,1
tt0022215,nm0468882,9
tt0022223,nm0719756,28
tt0022235,nm0655065,20
tt0022236,nm0920074,60
tt0022243,nm0383304,5
tt0022246,nm0840042,25
tt0022251,nm0663613,2
tt0022254,nm0781292,23
tt0022259,nm0782682,57
tt0022261,nm0064415,75
tt0022264,nm0731910,13
tt0022265,nm0416258,6
tt0022268,nm0001008,31
tt0022273,nm0718469,20
tt0022274,nm0395023,12
tt0022276,nm0113284,43
tt0022279,nm0291548,24
tt0022285,nm0747844,12
tt0022286,nm0920074,60
tt0022289,nm0252388,1
tt0022290,nm0114602,4
tt0022293,nm0496505,21
tt0022296,nm0341486,15
tt0022297,nm0227020,10
tt0022303,nm0718469,20
tt0022308,nm0226189,55
tt0022317,nm0515979,26
tt0022321,nm0337586,59
tt0022331,nm0498174,21
tt0022335,nm0920074,60
tt0022339,nm0603875,1
tt0022353,nm0000406,73
tt0022357,nm0384276,10
tt0022360,nm0821472,21
tt0022373,nm0386785,2
tt0022381,nm0215877,54
tt0022382,nm0616893,1
tt0022386,nm0783629,8
tt0022391,nm0045800,78
tt0022395,nm0000033,55
tt0022397,nm0851537,61
tt0022403,nm0337586,59
tt0022404,nm0478441,22
tt0022409,nm0002031,99
tt0022412,nm0275494,14
tt0022418,nm0713283,1
tt0022425,nm0102643,12
tt0022428,nm0001124,41
tt0022430,nm0920074,60
tt0022432,nm0718469,20
tt0022433,nm0007973,7
tt0022435,nm0280463,18
tt0022436,nm0896542,37
tt0022437,nm0821472,21
tt0022440,nm0000428,24
tt0022444,nm0266691,4
tt0022453,nm0502752,54
tt0022454,nm0562845,34
tt0022458,nm0003638,13
tt0022463,nm0002030,57
tt0022469,nm0000859,6
tt0022478,nm0342417,15
tt0022481,nm0002179,33
tt0022484,nm0736610,16
tt0022485,nm0654868,33
tt0022489,nm0503777,66
tt0022495,nm0886754,48
tt0022500,nm0397678,20
tt0022501,nm0107543,6
tt0022517,nm0562845,34
tt0022523,nm0280463,18
tt0022535,nm0649097,20
tt0022537,nm0295920,1
tt0022550,nm0001843,19
tt0022551,nm0782682,57
tt0022572,nm0113693,3
tt0022582,nm0909825,71
tt0022599,nm0163229,23
tt0022613,nm0097648,49
tt0022614,nm0478441,22
tt0022615,nm0000406,73
tt0022619,nm0002031,99
tt0022626,nm0001008,31
tt0022628,nm0341486,15
tt0022635,nm0064600,26
tt0022639,nm0176699,43
tt0022641,nm0280463,18
tt0022644,nm0191899,27
tt0022651,nm0821472,21
tt0022660,nm0102643,12
tt0022663,nm0227020,10
tt0022675,nm0878338,24
tt0022676,nm0503777,66
tt0022681,nm0942862,2
tt0022682,nm0125636,24
tt0022685,nm0002030,57
tt0022689,nm0896542,37
tt0022694,nm0049462,1
tt0022696,nm0215877,54
tt0022698,nm0903049,22
tt0022699,nm0552871,3
tt0022700,nm0332539,32
tt0022718,nm0719756,28
tt0022725,nm0523932,39
tt0022731,nm0176699,43
tt0022733,nm0831577,19
tt0022735,nm0002031,99
tt0022737,nm0227020,10
tt0022748,nm0736610,16
tt0022751,nm0012317,10
tt0022753,nm0580017,9
tt0022755,nm0090007,8
tt0022775,nm0920074,60
tt0022778,nm0920074,60
tt0022784,nm0226189,55
tt0022787,nm0076368,3
tt0022788,nm0401680,29
tt0022789,nm0045800,78
tt0022792,nm0001328,41
tt0022796,nm0896542,37
tt0022799,nm0123556,6
tt0022802,nm0337586,59
tt0022814,nm0314351,10
tt0022824,nm0718469,20
tt0022827,nm0002031,99
tt0022834,nm0068419,7
tt0022835,nm0541149,16
tt0022854,nm0113284,43
tt0022864,nm0562845,34
tt0022867,nm0532561,9
tt0022869,nm0366781,5
tt0022873,nm0064600,26
tt0022876,nm0045800,78
tt0022877,nm0002165,13
tt0022879,nm0097648,49
tt0022882,nm0689471,3
tt0022888,nm0383304,5
tt0022890,nm0045800,78
tt0022897,nm0000406,73
tt0022905,nm0001008,31
tt0022913,nm0115218,21
tt0022918,nm0614225,4
tt0022924,nm0869665,16
tt0022934,nm0020522,2
tt0022938,nm0782682,57
tt0022941,nm0584778,9
tt0022958,nm0332539,32
tt0022961,nm0792514,7
tt0022970,nm0435563,6
tt0022971,nm0478441,22
tt0022979,nm0920074,60
tt0022981,nm0942611,8
tt0022987,nm0384276,10
tt0022990,nm0114602,4
tt0022991,nm0383304,5
tt0023002,nm0655065,20
tt0023007,nm0503777,66
tt0023013,nm0851537,61
tt0023027,nm0572851,29
tt0023028,nm0782682,57
tt0023034,nm0939992,47
tt0023038,nm0569645,2
tt0023042,nm0503777,66
tt0023049,nm0190516,14
tt0023055,nm0001843,19
tt0023066,nm0782682,57
tt0023071,nm0235590,8
tt0023074,nm0226189,55
tt0023088,nm0564970,18
tt0023092,nm0861703,80
tt0023101,nm0184738,3
tt0023104,nm0240201,1
tt0023108,nm0792514,7
tt0023109,nm0731596,9
tt0023110,nm0341486,15
tt0023117,nm0083900,1
tt0023119,nm0066247,25
tt0023121,nm0128715,36
tt0023125,nm0226189,55
tt0023132,nm0113284,43
tt0023139,nm0282549,5
tt0023145,nm0002061,15
tt0023151,nm0002179,33
tt0023153,nm0293260,10
tt0023157,nm0920074,60
tt0023158,nm0541149,16
tt0023162,nm0502752,54
tt0023169,nm0314351,10
tt0023175,nm0064415,75
tt0023180,nm0226189,55
tt0023181,nm0012317,10
tt0023187,nm0833965,25
tt0023190,nm0270838,6
tt0023194,nm0102643,12
tt0023196,nm0280463,18
tt0023198,nm0107854,19
tt0023202,nm0909825,71
tt0023209,nm0002179,33
tt0023213,nm0002188,14
tt0023221,nm0071560,24
tt0023225,nm0166836,22
tt0023228,nm0572851,29
tt0023230,nm0045800,78
tt0023236,nm0833965,25
tt0023238,nm0681635,26
tt0023240,nm0282549,5
tt0023241,nm0115669,6
tt0023243,nm0840042,25
tt0023245,nm0005713,4
tt0023247,nm0861703,80
tt0023249,nm0282984,31
tt0023261,nm0621540,39
tt0023262,nm0102643,12
tt0023266,nm0562845,34
tt0023268,nm0886754,48
tt0023271,nm0377126,5
tt0023277,nm0749484,25
tt0023278,nm0485943,37
tt0023284,nm0719756,28
tt0023285,nm0000033,55
tt0023293,nm0001843,19
tt0023302,nm0533074,3
tt0023303,nm0002030,57
tt0023305,nm0307819,36
tt0023316,nm0614634,6
tt0023322,nm0781292,23
tt0023326,nm0578985,10
tt0023327,nm0002179,33
tt0023333,nm0425049,1
tt0023334,nm0851537,61
tt0023335,nm0747844,12
tt0023342,nm0258015,55
tt0023345,nm0245213,40
tt0023349,nm0763453,15
tt0023352,nm0307819,36
tt0023358,nm0939992,47
tt0023362,nm0920074,60
tt0023369,nm0587277,34
tt0023374,nm0092915,17
tt0023382,nm0281808,25
tt0023384,nm0127511,19
tt0023385,nm0176699,43
tt0023394,nm0337586,59
tt0023395,nm0000033,55
tt0023396,nm0020522,2
tt0023406,nm0747844,12
tt0023407,nm0749484,25
tt0023410,nm0285962,12
tt0023424,nm0292134,7
tt0023427,nm0001328,41
tt0023447,nm0840042,25
tt0023450,nm0654868,33
tt0023455,nm0466099,16
tt0023456,nm0066247,25
tt0023460,nm0397678,20
tt0023464,nm0342417,15
tt0023469,nm0194031,3
tt0023470,nm0001124,41
tt0023472,nm0337586,59
tt0023478,nm0769585,8
tt0023479,nm0355284,28
tt0023480,nm0226189,55
tt0023486,nm0783629,8
tt0023488,nm0291548,24
tt0023491,nm0920074,60
tt0023495,nm0113284,43
tt0023498,nm0781292,23
tt0023507,nm0002179,33
tt0023520,nm0926171,2
tt0023523,nm0502752,54
tt0023524,nm0006276,13
tt0023525,nm0002031,99
tt0023527,nm0578985,10
tt0023528,nm0401680,29
tt0023529,nm0562845,34
tt0023537,nm0012317,10
tt0023545,nm0478441,22
tt0023549,nm0833965,25
tt0023551,nm0886754,48
tt0023556,nm0215877,54
tt0023560,nm0258015,55
tt0023563,nm0000485,42
tt0023567,nm0496505,21
tt0023580,nm0184005,4
tt0023581,nm0293260,10
tt0023582,nm0002179,33
tt0023583,nm0712730,2
tt0023584,nm0878338,24
tt0023589,nm0064415,75
tt0023590,nm0503777,66
tt0023594,nm0001328,41
tt0023601,nm0943758,35
tt0023604,nm0416258,6
tt0023622,nm0523932,39
tt0023625,nm0562845,34
tt0023629,nm0503777,66
tt0023631,nm0496505,21
tt0023634,nm0654868,33
tt0023635,nm0064600,26
tt0023642,nm0337586,59
tt0023645,nm0131460,11
tt0023646,nm0006276,13
tt0023649,nm0003433,14
tt0023652,nm0291387,7
tt0023655,nm0584778,9
tt0023657,nm0649097,20
tt0023659,nm0125636,24
tt0023673,nm0190516,14
tt0023677,nm0293260,10
tt0023681,nm0064600,26
tt0023684,nm0590701,3
tt0023685,nm0281808,25
tt0023686,nm0002030,57
tt0023694,nm0356931,6
tt0023701,nm0215877,54
tt0023706,nm0002031,99
tt0023716,nm0045800,78
tt0023719,nm0097648,49
tt0023720,nm0782682,57
tt0023729,nm0087704,11
tt0023731,nm0002031,99
tt0023737,nm0747844,12
tt0023740,nm0226189,55
tt0023742,nm0002179,33
tt0023744,nm0762263,18
tt0023749,nm0736610,16
tt0023753,nm0572851,29
tt0023758,nm0125636,24
tt0023759,nm0188669,35
tt0023761,nm0341486,15
tt0023769,nm0337586,59
tt0023775,nm0337586,59
tt0023778,nm0939992,47
tt0023785,nm0092915,17
tt0023786,nm0478441,22
tt0023790,nm0681635,26
tt0023793,nm0736610,16
tt0023794,nm0515979,26
tt0023808,nm0379092,9
tt0023814,nm0001008,31
tt0023816,nm0774325,9
tt0023817,nm0258015,55
tt0023818,nm0114602,4
tt0023825,nm0281808,25
tt0023838,nm0909825,71
tt0023842,nm0123556,6
tt0023846,nm0485647,27
tt0023847,nm0792514,7
tt0023848,nm0533102,1
tt0023856,nm0215877,54
tt0023860,nm0001843,19
tt0023871,nm0183018,1
tt0023872,nm0215877,54
tt0023876,nm0515979,26
tt0023878,nm0920074,60
tt0023880,nm0782682,57
tt0023881,nm0532187,6
tt0023887,nm0125636,24
tt0023891,nm0002188,14
tt0023893,nm0624756,24
tt0023896,nm0384276,10
tt0023899,nm0920074,60
tt0023900,nm0749484,25
tt0023902,nm0124571,4
tt0023909,nm0730905,2
tt0023911,nm0943758,35
tt0023926,nm0502752,54
tt0023932,nm0102643,12
tt0023935,nm0547446,44
tt0023937,nm0654868,33
tt0023938,nm0270765,14
tt0023939,nm0699877,5
tt0023940,nm0523932,39
tt0023943,nm0730018,9
tt0023945,nm0226189,55
tt0023949,nm0782682,57
tt0023955,nm0000406,73
tt0023956,nm0655065,20
tt0023957,nm0744954,1
tt0023960,nm0188669,35
tt0023969,nm0564970,18
tt0023973,nm0908234,6
tt0023982,nm0503777,66
tt0023984,nm0128715,36
tt0023985,nm0614225,4
tt0023986,nm0215877,54
tt0023990,nm0886754,48
tt0023992,nm0562845,34
tt0023993,nm0282984,31
tt0023996,nm0366781,5
tt0024005,nm0115218,21
tt0024008,nm0002031,99
tt0024025,nm0293260,10
tt0024028,nm0045800,78
tt0024034,nm0045800,78
tt0024037,nm0767701,24
tt0024040,nm0226189,55
tt0024044,nm0478441,22
tt0024048,nm0309163,9
tt0024049,nm0561230,1
tt0024054,nm0615868,9
tt0024055,nm0403054,1
tt0024062,nm0282984,31
tt0024067,nm0909825,71
tt0024073,nm0767701,24
tt0024075,nm0002031,99
tt0024078,nm0226189,55
tt0024083,nm0587277,34
tt0024087,nm0921195,1
tt0024090,nm0503777,66
tt0024092,nm0258015,55
tt0024097,nm0112897,10
tt0024100,nm0176699,43
tt0024104,nm0189076,16
tt0024120,nm0654868,33
tt0024122,nm0394109,1
tt0024124,nm0926171,2
tt0024127,nm0826094,2
tt0024130,nm0939992,47
tt0024139,nm0515979,26
tt0024144,nm0282984,31
tt0024151,nm0190516,14
tt0024157,nm0002061,15
tt0024160,nm0337586,59
tt0024161,nm0767701,24
tt0024166,nm0749484,25
tt0024170,nm0637790,27
tt0024176,nm0154374,4
tt0024183,nm0840042,25
tt0024184,nm0001843,19
tt0024188,nm0448915,17
tt0024193,nm0314351,10
tt0024199,nm0398464,2
tt0024210,nm0002031,99
tt0024211,nm0002031,99
tt0024214,nm0621540,39
tt0024216,nm0178260,3
tt0024219,nm0401680,29
tt0024221,nm0012317,10
tt0024222,nm0001843,19
tt0024236,nm0649097,20
tt0024238,nm0107854,19
tt0024239,nm0215877,54
tt0024240,nm0001008,31
tt0024252,nm0649097,20
tt0024257,nm0562845,34
tt0024258,nm0920074,60
tt0024262,nm0215877,54
tt0024264,nm0002030,57
tt0024266,nm0679283,1
tt0024269,nm0113284,43
tt0024276,nm0408433,2
tt0024288,nm0064600,26
tt0024293,nm0942611,8
tt0024301,nm0368871,53
tt0024302,nm0097648,49
tt0024307,nm0045800,78
tt0024308,nm0908831,23
tt0024310,nm0072328,1
tt0024314,nm0562845,34
tt0024320,nm0485943,37
tt0024323,nm0762263,18
tt0024325,nm0783629,8
tt0024334,nm0920074,60
tt0024339,nm0215877,54
tt0024353,nm0792514,7
tt0024359,nm0064600,26
tt0024360,nm0840042,25
tt0024368,nm0002031,99
tt0024373,nm0337586,59
tt0024381,nm0113284,43
tt0024382,nm0831577,19
tt0024388,nm0747844,12
tt0024396,nm0176699,43
tt0024402,nm0055823,7
tt0024405,nm0184738,3
tt0024411,nm0731910,13
tt0024414,nm0731596,9
tt0024418,nm0821472,21
tt0024421,nm0002030,57
tt0024426,nm0337586,59
tt0024429,nm0166836,22
tt0024433,nm0502752,54
tt0024435,nm0886754,48
tt0024436,nm0306875,2
tt0024443,nm0005847,27
tt0024444,nm0416258,6
tt0024448,nm0314351,10
tt0024450,nm0045800,78
tt0024453,nm0000406,73
tt0024455,nm0878338,24
tt0024465,nm0397678,20
tt0024470,nm0297414,6
tt0024471,nm0002031,99
tt0024473,nm0466099,16
tt0024475,nm0886754,48
tt0024476,nm0782682,57
tt0024480,nm0163229,23
tt0024484,nm0782682,57
tt0024496,nm0291548,24
tt0024500,nm0102908,15
tt0024501,nm0763453,15
tt0024506,nm0002030,57
tt0024507,nm0878338,24
tt0024514,nm0266691,4
tt0024516,nm0769585,8
tt0024524,nm0112897,10
tt0024537,nm0102643,12
tt0024538,nm0627087,25
tt0024539,nm0097648,49
tt0024548,nm0792514,7
tt0024549,nm0025497,4
tt0024553,nm0064600,26
tt0024554,nm0712730,2
tt0024559,nm0258015,55
tt0024560,nm0188669,35
tt0024561,nm0326370,1
tt0024570,nm0113693,3
tt0024590,nm0176699,43
tt0024592,nm0942611,8
tt0024593,nm0774325,9
tt0024594,nm0045800,78
tt0024598,nm0541149,16
tt0024600,nm0270838,6
tt0024601,nm0782682,57
tt0024605,nm0005847,27
tt0024609,nm0102643,12
tt0024610,nm0454771,44
tt0024616,nm0092915,17
tt0024617,nm0731596,9
tt0024620,nm0896542,37
tt0024625,nm0547446,44
tt0024628,nm0202590,5
tt0024631,nm0356931,6
tt0024633,nm0188669,35
tt0024641,nm0003226,30
tt0024645,nm0384616,10
tt0024647,nm0942862,2
tt0024656,nm0001124,41
tt0024663,nm0163786,3
tt0024664,nm0637790,27
tt0024668,nm0001178,8
tt0024672,nm0552289,1
tt0024674,nm0368871,53
tt0024675,nm0001328,41
tt0024676,nm0654868,33
tt0024679,nm0258015,55
tt0024684,nm0195496,4
tt0024685,nm0355284,28
tt0024696,nm0558127,6
tt0024701,nm0503777,66
tt0024704,nm0783629,8
tt0024710,nm0245213,40
tt0024727,nm0833965,25
tt0024728,nm0474487,3
tt0024736,nm0778306,5
tt0024742,nm0012317,10
tt0024747,nm0000033,55
tt0024757,nm0466099,16
tt0024762,nm0781292,23
tt0024763,nm0064600,26
tt0024768,nm0163786,3
tt0024769,nm0637790,27
tt0024770,nm0281808,25
tt0024771,nm0908234,6
tt0024772,nm0920074,60
tt0024781,nm0806061,8
tt0024782,nm0202590,5
tt0024785,nm0012317,10
tt0024786,nm0503777,66
tt0024787,nm0127511,19
tt0024793,nm0621540,39
tt0024800,nm0498174,21
tt0024805,nm0292134,7
tt0024808,nm0550892,58
tt0024809,nm0045800,78
tt0024816,nm0478441,22
tt0024819,nm0595451,2
tt0024830,nm0656528,10
tt0024831,nm0629519,10
tt0024844,nm0897118,1
tt0024851,nm0445033,37
tt0024852,nm0576940,3
tt0024854,nm0480046,13
tt0024855,nm0828419,23
tt0024865,nm0291548,24
tt0024867,nm0282984,31
tt0024868,nm0385171,13
tt0024873,nm0564970,18
tt0024890,nm0227020,10
tt0024892,nm0445033,37
tt0024894,nm0880618,28
tt0024895,nm0624756,24
tt0024897,nm0624756,24
tt0024902,nm0102908,15
tt0024903,nm0749484,25
tt0024906,nm0792514,7
tt0024910,nm0124877,50
tt0024914,nm0124877,50
tt0024915,nm0002031,99
tt0024916,nm0001008,31
tt0024932,nm0215877,54
tt0024933,nm0285962,12
tt0024939,nm0180987,7
tt0024951,nm0587277,34
tt0024952,nm0152834,2
tt0024958,nm0189076,16
tt0024960,nm0397678,20
tt0024961,nm0853130,17
tt0024962,nm0194492,4
tt0024963,nm0113284,43
tt0024965,nm0090007,8
tt0024966,nm0890574,2
tt0024968,nm0285946,15
tt0024969,nm0285946,15
tt0024978,nm0285962,12
tt0024981,nm0258015,55
tt0024989,nm0002061,15
tt0024991,nm0001124,41
tt0024992,nm0762263,18
tt0025004,nm0498174,21
tt0025009,nm0372942,5
tt0025011,nm0397227,11
tt0025025,nm0394399,3
tt0025028,nm0258015,55
tt0025031,nm0005847,27
tt0025034,nm0337586,59
tt0025037,nm0500552,36
tt0025038,nm0219068,1
tt0025039,nm0781292,23
tt0025040,nm0385171,13
tt0025043,nm0163229,23
tt0025046,nm0562845,34
tt0025062,nm0124571,4
tt0025066,nm0806061,8
tt0025068,nm0445033,37
tt0025069,nm0401680,29
tt0025075,nm0308593,1
tt0025076,nm0445033,37
tt0025091,nm0397678,20
tt0025094,nm0767701,24
tt0025100,nm0297414,6
tt0025101,nm0226189,55
tt0025117,nm0629519,10
tt0025118,nm0003836,32
tt0025119,nm0226189,55
tt0025124,nm0097648,49
tt0025129,nm0226189,55
tt0025132,nm0886754,48
tt0025134,nm0001124,41
tt0025151,nm0092915,17
tt0025161,nm0562845,34
tt0025163,nm0176699,43
tt0025164,nm0762263,18
tt0025165,nm0337586,59
tt0025169,nm0833965,25
tt0025170,nm0005713,4
tt0025173,nm0176699,43
tt0025176,nm0853130,17
tt0025189,nm0366781,5
tt0025191,nm0245213,40
tt0025194,nm0401680,29
tt0025198,nm0275494,14
tt0025202,nm0908234,6
tt0025204,nm0861703,80
tt0025214,nm0654868,33
tt0025219,nm0503777,66
tt0025222,nm0591173,2
tt0025223,nm0124877,50
tt0025226,nm0045800,78
tt0025228,nm0503777,66
tt0025238,nm0045800,78
tt0025239,nm0878338,24
tt0025248,nm0294758,18
tt0025250,nm0503777,66
tt0025251,nm0886754,48
tt0025254,nm0762263,18
tt0025256,nm0731910,13
tt0025263,nm0092915,17
tt0025271,nm0631438,28
tt0025272,nm0921288,20
tt0025273,nm0337586,59
tt0025284,nm0282984,31
tt0025290,nm0258015,55
tt0025301,nm0821472,21
tt0025303,nm0397227,11
tt0025316,nm0001008,31
tt0025318,nm0572851,29
tt0025323,nm0127511,19
tt0025329,nm0578985,10
tt0025330,nm0002031,99
tt0025333,nm0445033,37
tt0025335,nm0000406,73
tt0025338,nm0621540,39
tt0025340,nm0445033,37
tt0025342,nm0002179,33
tt0025345,nm0828419,23
tt0025346,nm0002031,99
tt0025347,nm0215877,54
tt0025349,nm0276299,2
tt0025351,nm0860194,1
tt0025362,nm0002165,13
tt0025363,nm0878338,24
tt0025366,nm0123556,6
tt0025371,nm0886754,48
tt0025373,nm0102908,15
tt0025384,nm0591173,2
tt0025391,nm0294266,2
tt0025393,nm0763453,15
tt0025397,nm0000485,42
tt0025408,nm0097648,49
tt0025409,nm0908831,23
tt0025410,nm0355284,28
tt0025417,nm0774325,9
tt0025418,nm0920074,60
tt0025420,nm0397227,11
tt0025421,nm0397227,11
tt0025422,nm0337586,59
tt0025423,nm0000406,73
tt0025426,nm0166058,24
tt0025440,nm0102908,15
tt0025442,nm0719756,28
tt0025443,nm0226189,55
tt0025452,nm0000033,55
tt0025453,nm0524995,22
tt0025455,nm0102908,15
tt0025459,nm0562845,34
tt0025461,nm0002031,99
tt0025464,nm0886754,48
tt0025465,nm0260871,4
tt0025471,nm0245213,40
tt0025472,nm0454771,44
tt0025478,nm0286924,5
tt0025479,nm0189076,16
tt0025480,nm0261971,2
tt0025489,nm0092915,17
tt0025492,nm0337586,59
tt0025493,nm0523932,39
tt0025494,nm0401680,29
tt0025499,nm0259838,5
tt0025500,nm0189076,16
tt0025509,nm0076368,3
tt0025510,nm0655065,20
tt0025514,nm0631438,28
tt0025515,nm0054977,8
tt0025520,nm0485647,27
tt0025523,nm0851537,61
tt0025524,nm0102424,2
tt0025529,nm0500552,36
tt0025530,nm0496505,21
tt0025531,nm0796126,4
tt0025532,nm0002179,33
tt0025533,nm0861703,80
tt0025536,nm0562004,9
tt0025543,nm0631438,28
tt0025546,nm0783629,8
tt0025555,nm0002188,14
tt0025566,nm0624756,24
tt0025569,nm0097648,49
tt0025579,nm0121667,1
tt0025580,nm0368871,53
tt0025586,nm0188669,35
tt0025590,nm0064415,75
tt0025596,nm0385171,13
tt0025600,nm0001843,19
tt0025601,nm0006276,13
tt0025607,nm0092915,17
tt0025610,nm0896542,37
tt0025611,nm0502752,54
tt0025617,nm0092915,17
tt0025619,nm0831577,19
tt0025629,nm0547446,44
tt0025644,nm0853028,18
tt0025645,nm0189076,16
tt0025671,nm0265781,4
tt0025674,nm0920074,60
tt0025681,nm0466099,16
tt0025691,nm0739677,8
tt0025699,nm0292134,7
tt0025704,nm0003836,32
tt0025709,nm0282984,31
tt0025710,nm0838820,2
tt0025712,nm0853028,18
tt0025718,nm0782682,57
tt0025720,nm0332539,32
tt0025725,nm0202590,5
tt0025731,nm0731596,9
tt0025740,nm0113284,43
tt0025746,nm0903049,22
tt0025747,nm0897085,5
tt0025748,nm0949597,7
tt0025755,nm0448915,17
tt0025759,nm0743099,4
tt0025762,nm0896533,25
tt0025763,nm0291387,7
tt0025774,nm0637790,27
tt0025785,nm0718469,20
tt0025788,nm0337586,59
tt0025791,nm0649097,20
tt0025797,nm0782682,57
tt0025799,nm0564970,18
tt0025803,nm0282984,31
tt0025805,nm0826452,3
tt0025809,nm0003836,32
tt0025822,nm0188669,35
tt0025826,nm0258015,55
tt0025828,nm0939992,47
tt0025829,nm0532187,6
tt0025830,nm0102908,15
tt0025833,nm0920074,60
tt0025836,nm0806061,8
tt0025838,nm0637790,27
tt0025841,nm0740282,3
tt0025843,nm0718469,20
tt0025844,nm0747844,12
tt0025850,nm0503777,66
tt0025862,nm0316539,1
tt0025878,nm0886754,48
tt0025880,nm0314351,10
tt0025882,nm0188669,35
tt0025883,nm0397678,20
tt0025893,nm0368871,53
tt0025898,nm0719756,28
tt0025903,nm0102908,15
tt0025905,nm0831577,19
tt0025907,nm0281808,25
tt0025919,nm0001328,41
tt0025920,nm0258015,55
tt0025923,nm0637790,27
tt0025929,nm0654868,33
tt0025935,nm0215877,54
tt0025939,nm0059106,29
tt0025942,nm0674398,1
tt0025945,nm0045800,78
tt0025946,nm0017893,7
tt0025948,nm0176699,43
tt0025954,nm0059106,29
tt0025964,nm0541149,16
tt0025965,nm0851537,61
tt0025966,nm0782682,57
tt0025967,nm0731910,13
tt0025969,nm0102908,15
tt0025973,nm0478441,22
tt0025982,nm0747844,12
tt0025983,nm0624756,24
tt0025989,nm0102643,12
tt0026003,nm0005847,27
tt0026006,nm0782707,41
tt0026007,nm0045800,78
tt0026008,nm0000406,73
tt0026015,nm0718469,20
tt0026017,nm0448915,17
tt0026019,nm0763798,14
tt0026023,nm0002165,13
tt0026029,nm0000033,55
tt0026040,nm0235590,8
tt0026043,nm0502752,54
tt0026045,nm0524995,22
tt0026046,nm0113284,43
tt0026047,nm0736610,16
tt0026055,nm0258015,55
